datetime,portfolio_value,cash,positions,return
2021-01-19 08:30:00-05:00,110817.67512695312,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0010829451313199012
2021-01-19 09:30:00-05:00,110817.67512695312,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-01-19 09:30:00-05:00,110817.67512695312,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-01-20 09:30:00-05:00,111022.65431396484,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.001849697593609534
2021-01-21 09:30:00-05:00,111272.77467529297,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0022528767923417625
2021-01-22 09:30:00-05:00,111107.01539794922,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0014896660735517209
2021-01-23 09:30:00-05:00,111107.01539794922,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-01-23 09:29:00-05:00,111107.01539794922,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-01-25 08:30:00-05:00,111212.09639160156,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0009457638050665018
2021-01-25 09:30:00-05:00,111212.09639160156,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-01-25 09:30:00-05:00,111212.09639160156,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-01-26 09:30:00-05:00,111340.85566894531,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.001157781226336807
2021-01-27 09:30:00-05:00,110956.79548828125,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0034494092788904807
2021-01-28 09:30:00-05:00,110671.15431396484,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0025743459250008316
2021-01-29 09:30:00-05:00,110617.13575927734,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.00048809967712326596
2021-01-30 09:30:00-05:00,110617.13575927734,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-01-30 09:29:00-05:00,110617.13575927734,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-01 08:30:00-05:00,110475.79548828125,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0012777430009006663
2021-02-01 09:30:00-05:00,110475.79548828125,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-01 09:30:00-05:00,110475.79548828125,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-02 09:30:00-05:00,110914.61494628906,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.003972086881731229
2021-02-03 09:30:00-05:00,111121.07557861328,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0018614375790260151
2021-02-04 09:30:00-05:00,111159.554765625,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.00034628162849714705
2021-02-05 09:30:00-05:00,111547.31630126953,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0034883329324419954
2021-02-06 09:30:00-05:00,111547.31630126953,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-06 09:29:00-05:00,111547.31630126953,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-08 08:30:00-05:00,111626.49458496094,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0007098179168878449
2021-02-08 09:30:00-05:00,111626.49458496094,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-08 09:30:00-05:00,111626.49458496094,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-09 09:30:00-05:00,111651.65431396484,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.00022539209080640887
2021-02-10 09:30:00-05:00,111837.39503662109,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0016635734042411698
2021-02-11 09:30:00-05:00,111772.27467529297,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0005822771650466629
2021-02-12 09:30:00-05:00,111669.41584960937,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0009202534884649172
2021-02-13 09:30:00-05:00,111669.41584960937,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-13 09:29:00-05:00,111669.41584960937,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-16 08:30:00-05:00,111973.554765625,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.002723565030779973
2021-02-16 09:30:00-05:00,111973.554765625,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-16 09:30:00-05:00,111973.554765625,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-17 09:30:00-05:00,111711.59639160156,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.002339466444302385
2021-02-18 09:30:00-05:00,111650.17512695312,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0005498199527390613
2021-02-19 09:30:00-05:00,111833.6959399414,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0016437127194794954
2021-02-20 09:30:00-05:00,111833.6959399414,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-20 09:29:00-05:00,111833.6959399414,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-22 08:30:00-05:00,111462.95521728515,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0033151074865248598
2021-02-22 09:30:00-05:00,111462.95521728515,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-22 09:30:00-05:00,111462.95521728515,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-23 09:30:00-05:00,111285.35566894531,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0015933504364175066
2021-02-24 09:30:00-05:00,111408.93440429687,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0011104671823953804
2021-02-25 09:30:00-05:00,111710.85566894531,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0027100273982765266
2021-02-26 09:30:00-05:00,111262.41584960937,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.004014290434448786
2021-02-27 09:30:00-05:00,111262.41584960937,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-02-27 09:29:00-05:00,111262.41584960937,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-03-01 08:30:00-05:00,111354.17512695312,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0008247104526992732
2021-03-01 09:30:00-05:00,111354.17512695312,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-03-01 09:30:00-05:00,111354.17512695312,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-03-02 09:30:00-05:00,111667.1959399414,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0028110379573231814
2021-03-03 09:30:00-05:00,111368.97603027344,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0026706133986597047
2021-03-04 09:30:00-05:00,111030.79548828125,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.003036577636309268
2021-03-05 09:30:00-05:00,110974.554765625,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0005065326462709852
2021-03-06 09:30:00-05:00,110974.554765625,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-03-06 09:29:00-05:00,110974.554765625,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-03-08 08:30:00-05:00,111285.35566894531,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.002800650148826689
2021-03-08 09:30:00-05:00,111285.35566894531,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-03-08 09:30:00-05:00,111285.35566894531,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-03-09 09:30:00-05:00,111373.41584960937,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0007913007073996337
2021-03-10 09:30:00-05:00,111657.57557861328,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0025514143284210977
2021-03-11 09:30:00-05:00,111845.5362109375,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0016833665906696993
2021-03-12 09:30:00-05:00,111833.6959399414,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",-0.0001058627049161931
2021-03-13 09:30:00-05:00,111833.6959399414,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-03-13 09:29:00-05:00,111833.6959399414,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0
2021-03-15 08:30:00-04:00,112203.6959399414,82820.51539794922,"[{'asset': USD, 'quantity': 82820.51539794922}, {'asset': SPY, 'quantity': 74.0}]",0.0033084840565289486
2021-03-15 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.00046562132518079835
2021-03-15 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-16 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-17 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-18 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-19 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-20 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-20 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-22 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-22 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-22 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-23 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-24 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-25 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-26 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-27 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-27 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-29 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-29 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-29 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-30 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-03-31 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-01 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-02 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-02 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-05 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-05 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-05 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-06 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-07 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-08 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-09 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-10 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-10 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-12 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-12 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-12 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-13 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-14 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-15 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-16 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-17 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-17 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-19 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-19 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-19 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-20 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-21 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-22 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-23 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-24 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-24 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-26 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-26 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-26 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-27 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-28 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-29 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-04-30 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-01 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-01 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-03 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-03 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-03 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-04 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-05 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-06 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-07 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-08 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-08 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-10 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-10 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-10 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-11 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-12 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-13 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-14 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-15 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-15 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-17 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-17 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-17 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-18 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-19 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-20 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-21 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-22 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-22 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-24 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-24 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-24 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-25 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-26 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-27 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-28 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-29 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-05-29 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-01 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-01 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-01 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-02 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-03 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-04 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-05 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-05 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-07 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-07 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-07 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-08 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-09 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-10 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-11 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-12 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-12 09:29:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-14 08:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-14 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-14 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-15 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-16 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
2021-06-17 09:30:00-04:00,112255.94037353515,112255.94037353515,"[{'asset': USD, 'quantity': 112255.94037353515}]",0.0
